"source","pdf_file","pdf_sha256","printed_headword","normalized_headword","part_of_speech","cefr_level","pdf_page","pdf_column","pdf_line","pre_import_status","pre_import_record_ids","post_import_status","final_record_ids","source_key"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","analysis","analysis","noun","B1","1","2","43","existing-exact","115","existing-exact","115","analysis|B1|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","ancient","ancient","adjective","A2","1","2","44","existing-exact","116","existing-exact","116","ancient|A2|adjective"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","and","and","conjunction","A1","1","2","45","existing-exact","117","existing-exact","117","and|A1|conjunction"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","anger","anger","noun","B2","1","2","46","existing-exact","118","existing-exact","118","anger|B2|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","angle","angle","noun","B2","1","2","47","existing-exact","119","existing-exact","119","angle|B2|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","angry","angry","adjective","A1","1","2","48","existing-exact","120","existing-exact","120","angry|A1|adjective"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","animal","animal","noun","A1","1","2","49","existing-exact","121","existing-exact","121","animal|A1|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","ankle","ankle","noun","A2","1","2","50","existing-exact","122","existing-exact","122","ankle|A2|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","anniversary","anniversary","noun","B2","1","2","51","existing-exact","123","existing-exact","123","anniversary|B2|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","announce","announce","verb","B1","1","2","52","existing-exact","124","existing-exact","124","announce|B1|verb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","announcement","announcement","noun","B1","1","2","53","existing-exact","125","existing-exact","125","announcement|B1|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","annoy","annoy","verb","B1","1","2","54","existing-exact","126","existing-exact","126","annoy|B1|verb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","annoyed","annoyed","adjective","B1","1","2","55","existing-exact","127","existing-exact","127","annoyed|B1|adjective"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","annoying","annoying","adjective","B1","1","2","56","existing-exact","128","existing-exact","128","annoying|B1|adjective"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","annual","annual","adjective","B2","1","2","57","existing-exact","129","existing-exact","129","annual|B2|adjective"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","another","another","determiner; pronoun","A1","1","2","58","existing-exact","130","existing-exact","130","another|A1|determiner+pronoun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","answer","answer","noun; verb","A1","1","2","59","existing-exact","131","existing-exact","131","answer|A1|noun+verb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","anxious","anxious","adjective","B2","1","2","60","existing-exact","132","existing-exact","132","anxious|B2|adjective"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","any","any","determiner; pronoun","A1","1","2","61","existing-exact","133","existing-exact","133","any|A1|determiner+pronoun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","any","any","adverb","A2","1","2","61","existing-exact","134","existing-exact","134","any|A2|adverb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","anybody","anybody","pronoun","A2","1","2","62","existing-exact","135","existing-exact","135","anybody|A2|pronoun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","any more","any more","adverb","A2","1","2","63","existing-exact","136","existing-exact","136","any more|A2|adverb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","anyone","anyone","pronoun","A1","1","2","64","existing-exact","137","existing-exact","137","anyone|A1|pronoun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","anything","anything","pronoun","A1","1","2","65","existing-exact","138","existing-exact","138","anything|A1|pronoun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","anyway","anyway","adverb","A2","1","3","2","existing-exact","139","existing-exact","139","anyway|A2|adverb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","anywhere","anywhere","adverb; pronoun","A2","1","3","3","existing-exact","140","existing-exact","140","anywhere|A2|adverb+pronoun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","apart","apart","adverb","B1","1","3","4","existing-exact","141","existing-exact","141","apart|B1|adverb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","apartment","apartment","noun","A1","1","3","5","existing-exact","142","existing-exact","142","apartment|A1|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","apologize","apologize","verb","B1","1","3","6","existing-exact","143","existing-exact","143","apologize|B1|verb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","app","app","noun","A2","1","3","7","existing-exact","144","existing-exact","144","app|A2|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","apparent","apparent","adjective","B2","1","3","8","existing-exact","145","existing-exact","145","apparent|B2|adjective"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","apparently","apparently","adverb","B2","1","3","9","existing-exact","146","existing-exact","146","apparently|B2|adverb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","appeal","appeal","noun; verb","B2","1","3","10","existing-exact","147","existing-exact","147","appeal|B2|noun+verb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","appear","appear","verb","A2","1","3","11","existing-exact","148","existing-exact","148","appear|A2|verb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","appearance","appearance","noun","A2","1","3","12","existing-exact","149","existing-exact","149","appearance|A2|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","apple","apple","noun","A1","1","3","13","existing-exact","150","existing-exact","150","apple|A1|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","application","application","noun","B1","1","3","14","existing-exact","151","existing-exact","151","application|B1|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","apply","apply","verb","A2","1","3","15","existing-exact","152","existing-exact","152","apply|A2|verb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","appointment","appointment","noun","B1","1","3","16","existing-exact","153","existing-exact","153","appointment|B1|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","appreciate","appreciate","verb","B1","1","3","17","existing-exact","154","existing-exact","154","appreciate|B1|verb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","approach","approach","noun; verb","B2","1","3","18","existing-exact","155","existing-exact","155","approach|B2|noun+verb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","appropriate","appropriate","adjective","B2","1","3","19","existing-exact","156","existing-exact","156","appropriate|B2|adjective"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","approval","approval","noun","B2","1","3","20","existing-exact","157","existing-exact","157","approval|B2|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","approve","approve","verb","B2","1","3","21","existing-exact","158","existing-exact","158","approve|B2|verb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","approximately","approximately","adverb","B1","1","3","22","existing-exact","159","existing-exact","159","approximately|B1|adverb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","April","April","noun","A1","1","3","23","existing-exact","160","existing-exact","160","april|A1|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","architect","architect","noun","A2","1","3","24","existing-exact","161","existing-exact","161","architect|A2|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","architecture","architecture","noun","A2","1","3","25","existing-exact","162","existing-exact","162","architecture|A2|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","area","area","noun","A1","1","3","26","existing-exact","163","existing-exact","163","area|A1|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","argue","argue","verb","A2","1","3","27","existing-exact","164","existing-exact","164","argue|A2|verb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","argument","argument","noun","A2","1","3","28","existing-exact","165","existing-exact","165","argument|A2|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","arise","arise","verb","B2","1","3","29","existing-exact","166","existing-exact","166","arise|B2|verb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","arm","arm","noun","A1","1","3","30","existing-exact","167","existing-exact","167","arm|A1|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","armed","armed","adjective","B2","1","3","31","existing-exact","168","existing-exact","168","armed|B2|adjective"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","arms","arms","noun","B2","1","3","32","existing-exact","169","existing-exact","169","arms|B2|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","army","army","noun","A2","1","3","33","existing-exact","170","existing-exact","170","army|A2|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","around","around","preposition; adverb","A1","1","3","34","existing-exact","171","existing-exact","171","around|A1|adverb+preposition"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","arrange","arrange","verb","A2","1","3","35","existing-exact","172","existing-exact","172","arrange|A2|verb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","arrangement","arrangement","noun","A2","1","3","36","existing-exact","173","existing-exact","173","arrangement|A2|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","arrest","arrest","verb; noun","B1","1","3","37","existing-exact","174","existing-exact","174","arrest|B1|noun+verb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","arrival","arrival","noun","B1","1","3","38","existing-exact","175","existing-exact","175","arrival|B1|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","arrive","arrive","verb","A1","1","3","39","existing-exact","176","existing-exact","176","arrive|A1|verb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","art","art","noun","A1","1","3","40","existing-exact","177","existing-exact","177","art|A1|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","article","article","noun","A1","1","3","41","existing-exact","178","existing-exact","178","article|A1|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","artificial","artificial","adjective","B2","1","3","42","existing-exact","179","existing-exact","179","artificial|B2|adjective"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","artist","artist","noun","A1","1","3","43","existing-exact","180","existing-exact","180","artist|A1|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","artistic","artistic","adjective","B2","1","3","44","existing-exact","181","existing-exact","181","artistic|B2|adjective"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","as","as","preposition","A1","1","3","45","existing-exact","182","existing-exact","182","as|A1|preposition"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","as","as","adverb; conjunction","A2","1","3","45","existing-exact","183","existing-exact","183","as|A2|adverb+conjunction"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","ashamed","ashamed","adjective","B2","1","3","46","existing-exact","184","existing-exact","184","ashamed|B2|adjective"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","ask","ask","verb","A1","1","3","47","existing-exact","185","existing-exact","185","ask|A1|verb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","asleep","asleep","adjective","A2","1","3","48","existing-exact","186","existing-exact","186","asleep|A2|adjective"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","aspect","aspect","noun","B2","1","3","49","existing-exact","187","existing-exact","187","aspect|B2|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","assess","assess","verb","B2","1","3","50","existing-exact","188","existing-exact","188","assess|B2|verb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","assessment","assessment","noun","B2","1","3","51","existing-exact","189","existing-exact","189","assessment|B2|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","assignment","assignment","noun","B1","1","3","52","existing-exact","190","existing-exact","190","assignment|B1|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","assist","assist","verb","B1","1","3","53","existing-exact","191","existing-exact","191","assist|B1|verb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","assistant","assistant","noun; adjective","A2","1","3","54","existing-exact","192","existing-exact","192","assistant|A2|adjective+noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","associate","associate","verb","B2","1","3","55","existing-exact","193","existing-exact","193","associate|B2|verb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","associated","associated","adjective","B2","1","3","56","existing-exact","194","existing-exact","194","associated|B2|adjective"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","association","association","noun","B2","1","3","57","existing-exact","195","existing-exact","195","association|B2|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","assume","assume","verb","B2","1","3","58","existing-exact","196","existing-exact","196","assume|B2|verb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","at","at","preposition","A1","1","3","59","existing-exact","197","existing-exact","197","at|A1|preposition"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","athlete","athlete","noun","A2","1","3","60","existing-exact","198","existing-exact","198","athlete|A2|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","atmosphere","atmosphere","noun","B1","1","3","61","existing-exact","199","existing-exact","199","atmosphere|B1|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","attach","attach","verb","B1","1","3","62","existing-exact","200","existing-exact","200","attach|B1|verb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","attack","attack","noun; verb","A2","1","3","63","existing-exact","201","existing-exact","201","attack|A2|noun+verb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","attempt","attempt","noun; verb","B2","1","3","64","existing-exact","202","existing-exact","202","attempt|B2|noun+verb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","attend","attend","verb","A2","1","4","2","existing-exact","203","existing-exact","203","attend|A2|verb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","attention","attention","noun; exclamation","A2","1","4","3","existing-exact","204","existing-exact","204","attention|A2|exclamation+noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","attitude","attitude","noun","B1","1","4","4","existing-exact","205","existing-exact","205","attitude|B1|noun"
