"id","word","cefr","parts_of_speech","resolved_meanings","cambridge_english_arabic_url","cambridge_english_url","oxford_pos_url","review_status"
"2807","twin","A2","noun + adjective","3","https://dictionary.cambridge.org/dictionary/english-arabic/twin","https://dictionary.cambridge.org/dictionary/english/twin","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2820","under","A1","preposition + adverb","3","https://dictionary.cambridge.org/dictionary/english-arabic/under","https://dictionary.cambridge.org/dictionary/english/under","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2821","underground","A2","adjective + adverb","3","https://dictionary.cambridge.org/dictionary/english-arabic/underground","https://dictionary.cambridge.org/dictionary/english/underground","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2844","until","A1","conjunction + preposition","2","https://dictionary.cambridge.org/dictionary/english-arabic/until","https://dictionary.cambridge.org/dictionary/english/until","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2884","visit","A1","verb + noun","2","https://dictionary.cambridge.org/dictionary/english-arabic/visit","https://dictionary.cambridge.org/dictionary/english/visit","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2891","volunteer","B1","noun + verb","2","https://dictionary.cambridge.org/dictionary/english-arabic/volunteer","https://dictionary.cambridge.org/dictionary/english/volunteer","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2892","vote","B1","noun + verb","2","https://dictionary.cambridge.org/dictionary/english-arabic/vote","https://dictionary.cambridge.org/dictionary/english/vote","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2897","walk","A1","verb + noun","4","https://dictionary.cambridge.org/dictionary/english-arabic/walk","https://dictionary.cambridge.org/dictionary/english/walk","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2900","waste","B1","noun + verb + adjective","3","https://dictionary.cambridge.org/dictionary/english-arabic/waste","https://dictionary.cambridge.org/dictionary/english/waste","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2901","watch","A1","verb + noun","2","https://dictionary.cambridge.org/dictionary/english-arabic/watch","https://dictionary.cambridge.org/dictionary/english/watch","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2921","welcome","A1","exclamation + verb + adjective","4","https://dictionary.cambridge.org/dictionary/english-arabic/welcome","https://dictionary.cambridge.org/dictionary/english/welcome","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2922","well","A1","adverb + adjective + exclamation","4","https://dictionary.cambridge.org/dictionary/english-arabic/well","https://dictionary.cambridge.org/dictionary/english/well","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2923","west","A1","noun + adjective + adverb","4","https://dictionary.cambridge.org/dictionary/english-arabic/west","https://dictionary.cambridge.org/dictionary/english/west","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2926","what","A1","pronoun + determiner","4","https://dictionary.cambridge.org/dictionary/english-arabic/what","https://dictionary.cambridge.org/dictionary/english/what","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2927","whatever","B1","determiner + pronoun","3","https://dictionary.cambridge.org/dictionary/english-arabic/whatever","https://dictionary.cambridge.org/dictionary/english/whatever","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2929","when","A1","adverb + pronoun + conjunction","4","https://dictionary.cambridge.org/dictionary/english-arabic/when","https://dictionary.cambridge.org/dictionary/english/when","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2931","where","A1","adverb + conjunction","2","https://dictionary.cambridge.org/dictionary/english-arabic/where","https://dictionary.cambridge.org/dictionary/english/where","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2935","which","A1","pronoun + determiner","3","https://dictionary.cambridge.org/dictionary/english-arabic/which","https://dictionary.cambridge.org/dictionary/english/which","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2937","whisper","B2","verb + noun","3","https://dictionary.cambridge.org/dictionary/english-arabic/whisper","https://dictionary.cambridge.org/dictionary/english/whisper","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2938","white","A1","adjective + noun","2","https://dictionary.cambridge.org/dictionary/english-arabic/white","https://dictionary.cambridge.org/dictionary/english/white","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2942","whose","A2","determiner + pronoun","4","https://dictionary.cambridge.org/dictionary/english-arabic/whose","https://dictionary.cambridge.org/dictionary/english/whose","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2955","wish","A2","verb + noun","2","https://dictionary.cambridge.org/dictionary/english-arabic/wish","https://dictionary.cambridge.org/dictionary/english/wish","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2959","witness","B2","noun + verb","2","https://dictionary.cambridge.org/dictionary/english-arabic/witness","https://dictionary.cambridge.org/dictionary/english/witness","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2961","wonder","B1","verb + noun","2","https://dictionary.cambridge.org/dictionary/english-arabic/wonder","https://dictionary.cambridge.org/dictionary/english/wonder","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2967","work","A1","verb + noun","2","https://dictionary.cambridge.org/dictionary/english-arabic/work","https://dictionary.cambridge.org/dictionary/english/work","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2971","worldwide","B1","adjective + adverb","3","https://dictionary.cambridge.org/dictionary/english-arabic/worldwide","https://dictionary.cambridge.org/dictionary/english/worldwide","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2978","wound","B2","noun + verb","2","https://dictionary.cambridge.org/dictionary/english-arabic/wound","https://dictionary.cambridge.org/dictionary/english/wound","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2989","yellow","A1","adjective + noun","2","https://dictionary.cambridge.org/dictionary/english-arabic/yellow","https://dictionary.cambridge.org/dictionary/english/yellow","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2991","yesterday","A1","adverb + noun","3","https://dictionary.cambridge.org/dictionary/english-arabic/yesterday","https://dictionary.cambridge.org/dictionary/english/yesterday","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
